,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor
95,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,CO,10.51,0.48,H-cell
96,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,CH4,1.45,0.48,H-cell
97,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,HCOOH,1.45,0.48,H-cell
98,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,H2,59.78,0.48,H-cell
99,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,2.54,0.48,H-cell
100,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H5OH,4.35,0.48,H-cell
101,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C3H7OH,3.26,0.48,H-cell
102,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,CO,9.06,0.48,H-cell
103,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,HCOOH,12.32,0.48,H-cell
104,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,H2,60.69,0.48,H-cell
105,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,C2H5OH,5.43,0.48,H-cell
106,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,C3H7OH,4.17,0.48,H-cell
107,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,CO,8.7,0.48,H-cell
108,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,HCOOH,16.67,0.48,H-cell
109,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,H2,62.5,0.48,H-cell
110,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,C2H5OH,11.41,0.48,H-cell
111,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,CO,9.78,0.48,H-cell
112,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,HCOOH,19.57,0.48,H-cell
113,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,H2,55.8,0.48,H-cell
114,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.6,CO,12.68,0.48,H-cell
115,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.6,HCOOH,30.43,0.48,H-cell
116,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-0.6,H2,53.44,0.48,H-cell
117,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,C2H4,25.42,0.48,H-cell
118,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,2.02,0.48,H-cell
119,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,C3H7OH,2.36,0.48,H-cell
120,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,CO,3.7,0.48,H-cell
121,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,CH4,16.33,0.48,H-cell
122,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,HCOOH,4.55,0.48,H-cell
123,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,H2,40.24,0.48,H-cell
124,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,18.18,0.48,H-cell
125,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,6.73,0.48,H-cell
126,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C3H7OH,2.86,0.48,H-cell
127,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,CO,6.57,0.48,H-cell
128,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,CH4,4.55,0.48,H-cell
129,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,HCOOH,5.39,0.48,H-cell
130,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,H2,44.78,0.48,H-cell
131,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,14.31,0.48,H-cell
132,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H5OH,3.03,0.48,H-cell
133,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C3H7OH,3.2,0.48,H-cell
134,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,CO,9.26,0.48,H-cell
135,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,CH4,6.23,0.48,H-cell
136,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,HCOOH,17.0,0.48,H-cell
137,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.2,H2,39.9,0.48,H-cell
138,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,C2H4,5.22,0.48,H-cell
139,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,C2H5OH,3.2,0.48,H-cell
140,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,C3H7OH,2.36,0.48,H-cell
141,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,CO,17.17,0.48,H-cell
142,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,HCOOH,31.99,0.48,H-cell
143,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-1.0,H2,36.7,0.48,H-cell
144,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,C2H4,1.01,0.48,H-cell
145,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,CO,19.02,0.48,H-cell
146,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,HCOOH,15.99,0.48,H-cell
147,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-0.8,H2,59.76,0.48,H-cell
148,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-0.6,CO,11.11,0.48,H-cell
149,10.1016/j.jcis.2019.05.073,CuOx,Cu1O0.91,CuO,Cu2O,90.11,nanorod,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,18.0,82.0,carbon paper electrode,KHCO3,0.1,6.8,-0.6,H2,88.89,0.48,H-cell
150,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.55,H2,65.3,1.0,H-cell
151,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.55,CH4,3.9,1.0,H-cell
152,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.55,C2H4,0.8,1.0,H-cell
153,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.55,HCOOH,13.5,1.0,H-cell
154,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.65,H2,58.3,1.0,H-cell
155,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.65,CH4,12.6,1.0,H-cell
156,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.65,C2H4,5.0,1.0,H-cell
157,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.65,HCOOH,11.5,1.0,H-cell
158,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,H2,37.6,1.0,H-cell
159,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,CH4,28.6,1.0,H-cell
160,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,C2H4,11.3,1.0,H-cell
161,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,HCOOH,12.0,1.0,H-cell
162,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,C2H5OH,1.6,1.0,H-cell
163,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,H2,27.3,1.0,H-cell
164,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,CH4,39.0,1.0,H-cell
165,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C2H4,13.2,1.0,H-cell
166,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,HCOOH,8.7,1.0,H-cell
167,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C2H5OH,3.6,1.0,H-cell
168,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,H2,9.3,1.0,H-cell
169,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,CH4,51.0,1.0,H-cell
170,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,C2H4,23.0,1.0,H-cell
171,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,HCOOH,6.6,1.0,H-cell
172,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,C2H5OH,6.8,1.0,H-cell
173,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,C3H7OH,2.9,1.0,H-cell
174,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,H2,9.0,1.0,H-cell
175,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,CH4,53.0,1.0,H-cell
176,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C2H4,26.0,1.0,H-cell
177,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,HCOOH,5.8,1.0,H-cell
178,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C2H5OH,3.0,1.0,H-cell
179,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C3H7OH,1.3,1.0,H-cell
180,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,H2,11.9,1.0,H-cell
181,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,CH4,52.6,1.0,H-cell
182,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,C2H4,29.0,1.0,H-cell
183,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,HCOOH,5.3,1.0,H-cell
184,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.25,H2,24.0,1.0,H-cell
185,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.25,CH4,49.0,1.0,H-cell
186,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.25,C2H4,19.7,1.0,H-cell
187,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.25,HCOOH,5.1,1.0,H-cell
188,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.35,H2,35.7,1.0,H-cell
189,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.35,CH4,43.0,1.0,H-cell
190,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.35,C2H4,15.0,1.0,H-cell
191,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.35,HCOOH,5.5,1.0,H-cell
192,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.45,H2,38.4,1.0,H-cell
193,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.45,CH4,43.0,1.0,H-cell
194,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.45,C2H4,13.7,1.0,H-cell
195,10.1038/s41467-018-06311-0,Cu,Cu,Cu,No,100.0,sphere,0.0,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.45,HCOOH,4.3,1.0,H-cell
196,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.0,sphere,0.0,21.22,31.51,41.8,21.22,31.51,41.8,30.0,70.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.55,H2,63.8,1.0,H-cell
197,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.0,sphere,0.0,21.22,31.51,41.8,21.22,31.51,41.8,30.0,70.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.55,CH4,1.85,1.0,H-cell
198,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.0,sphere,0.0,21.22,31.51,41.8,21.22,31.51,41.8,30.0,70.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.55,C2H4,2.4,1.0,H-cell
